date_hour,trip_count
2009-06-18 23,22
2009-06-19 00,15
2009-06-19 01,28
2009-06-19 02,11
2009-06-19 03,4
2009-06-19 04,4
2009-06-19 05,4
2009-06-19 06,13
2009-06-19 07,14
2009-06-19 08,24
2009-06-19 09,32
2009-06-19 10,27
2009-06-19 11,17
2009-06-19 12,29
2009-06-19 13,12
2009-06-19 14,23
2009-06-19 15,27
2009-06-19 16,16
2009-06-19 17,27
2009-06-19 18,30
2009-06-19 19,36
2009-06-19 20,26
2009-06-19 21,21
2009-06-19 22,20
2009-06-19 23,30
2009-06-20 00,29
2009-06-20 01,34
2009-06-20 02,21
2009-06-20 03,13
2009-06-20 04,8
2009-06-20 05,6
2009-06-20 06,5
2009-06-20 07,3
2009-06-20 08,9
2009-06-20 09,17
2009-06-20 10,9
2009-06-20 11,23
2009-06-20 12,17
2009-06-20 13,25
2009-06-20 14,19
2009-06-20 15,15
2009-06-20 16,19
2009-06-20 17,22
2009-06-20 18,22
2009-06-20 19,26
2009-06-20 20,16
2009-06-20 21,21
2009-06-20 22,30
2009-06-20 23,31
2009-06-21 00,21
2009-06-21 01,27
2009-06-21 02,18
2009-06-21 03,15
2009-06-21 04,12
2009-06-21 05,10
2009-06-21 06,5
2009-06-21 07,6
2009-06-21 08,6
2009-06-21 09,14
2009-06-21 10,15
2009-06-21 11,16
2009-06-21 12,15
2009-06-21 13,14
2009-06-21 14,14
2009-06-21 15,25
2009-06-21 16,27
2009-06-21 17,29
2009-06-21 18,19
2009-06-21 19,16
2009-06-21 20,23
2009-06-21 21,17
2009-06-21 22,18
2009-06-21 23,20
2009-06-22 00,13
2009-06-22 01,6
2009-06-22 02,8
2009-06-22 03,4
2009-06-22 04,1
2009-06-22 05,4
2009-06-22 06,11
2009-06-22 07,20
2009-06-22 08,26
2009-06-22 09,14
2009-06-22 10,8
2009-06-22 11,24
2009-06-22 12,18
2009-06-22 13,16
2009-06-22 14,22
2009-06-22 15,21
2009-06-22 16,35
2009-06-22 17,21
2009-06-22 18,26
2009-06-22 19,29
2009-06-22 20,20
2009-06-22 21,28
2009-06-22 22,18
2009-06-22 23,14
2009-06-23 00,12
2009-06-23 01,8
2009-06-23 02,4
2009-06-23 03,4
2009-06-23 04,3
2009-06-23 05,4
2009-06-23 06,8
2009-06-23 07,24
2009-06-23 08,25
2009-06-23 09,28
2009-06-23 10,25
2009-06-23 11,17
2009-06-23 12,31
2009-06-23 13,21
2009-06-23 14,21
2009-06-23 15,19
2009-06-23 16,21
2009-06-23 17,37
2009-06-23 18,31
2009-06-23 19,21
2009-06-23 20,33
2009-06-23 21,29
2009-06-23 22,31
2009-06-23 23,16
2009-06-24 00,12
2009-06-24 01,15
2009-06-24 02,4
2009-06-24 03,6
2009-06-24 04,6
2009-06-24 05,8
2009-06-24 06,12
2009-06-24 07,22
2009-06-24 08,34
2009-06-24 09,29
2009-06-24 10,19
2009-06-24 11,16
2009-06-24 12,20
2009-06-24 13,19
2009-06-24 14,18
2009-06-24 15,14
2009-06-24 16,19
2009-06-24 17,30
2009-06-24 18,26
2009-06-24 19,44
2009-06-24 20,29
2009-06-24 21,30
2009-06-24 22,37
2009-06-24 23,27
2009-06-25 00,12
2009-06-25 01,14
2009-06-25 02,5
2009-06-25 04,2
2009-06-25 05,3
2009-06-25 06,7
2009-06-25 07,29
2009-06-25 08,27
2009-06-25 09,28
2009-06-25 10,26
2009-06-25 11,17
2009-06-25 12,26
2009-06-25 13,22
2009-06-25 14,21
2009-06-25 15,14
2009-06-25 16,18
2009-06-25 17,24
2009-06-25 18,30
2009-06-25 19,36
2009-06-25 20,41
2009-06-25 21,28
2009-06-25 22,29
2009-06-25 23,24
2009-06-26 00,27
2009-06-26 01,27
2009-06-26 02,6
2009-06-26 03,3
2009-06-26 04,6
2009-06-26 05,3
2009-06-26 06,6
2009-06-26 07,14
2009-06-26 08,32
2009-06-26 09,22
2009-06-26 10,23
2009-06-26 11,25
2009-06-26 12,16
2009-06-26 13,17
2009-06-26 14,12
2009-06-26 15,21
2009-06-26 16,20
2009-06-26 17,27
2009-06-26 18,29
2009-06-26 19,21
2009-06-26 20,28
2009-06-26 21,19
2009-06-26 22,21
2009-06-26 23,39
2009-06-27 00,34
2009-06-27 01,12
2009-06-27 02,22
2009-06-27 03,15
2009-06-27 04,8
2009-06-27 05,7
2009-06-27 06,5
2009-06-27 07,7
2009-06-27 08,10
2009-06-27 09,12
2009-06-27 10,20
2009-06-27 11,19
2009-06-27 12,14
2009-06-27 13,25
2009-06-27 14,8
2009-06-27 15,15
2009-06-27 16,15
2009-06-27 17,25
2009-06-27 18,41
2009-06-27 19,16
2009-06-27 20,21
2009-06-27 21,25
2009-06-27 22,25
2009-06-27 23,27
2009-06-28 00,30
2009-06-28 01,19
2009-06-28 02,17
2009-06-28 03,14
2009-06-28 04,10
2009-06-28 05,7
2009-06-28 06,6
2009-06-28 07,3
2009-06-28 08,6
2009-06-28 09,7
2009-06-28 10,7
2009-06-28 11,12
2009-06-28 12,17
2009-06-28 13,21
2009-06-28 14,19
2009-06-28 15,22
2009-06-28 16,17
2009-06-28 17,14
2009-06-28 18,25
2009-06-28 19,13
2009-06-28 20,14
2009-06-28 21,20
2009-06-28 22,26
2009-06-28 23,20
2009-06-29 00,12
2009-06-29 01,8
2009-06-29 02,3
2009-06-29 03,4
2009-06-29 04,2
2009-06-29 05,8
2009-06-29 06,13
2009-06-29 07,14
2009-06-29 08,22
2009-06-29 09,20
2009-06-29 10,26
2009-06-29 11,24
2009-06-29 12,30
2009-06-29 13,27
2009-06-29 14,20
2009-06-29 15,22
2009-06-29 16,17
2009-06-29 17,26
2009-06-29 18,22
2009-06-29 19,37
2009-06-29 20,25
2009-06-29 21,28
2009-06-29 22,14
2009-06-29 23,22
2009-06-30 00,13
2009-06-30 01,6
2009-06-30 02,6
2009-06-30 03,9
2009-06-30 04,2
2009-06-30 05,2
2009-06-30 06,8
2009-06-30 07,23
2009-06-30 08,20
2009-06-30 09,13
2009-06-30 10,17
2009-06-30 11,23
2009-06-30 12,18
2009-06-30 13,24
2009-06-30 14,19
2009-06-30 15,25
2009-06-30 16,18
2009-06-30 17,27
2009-06-30 18,28
2009-06-30 19,48
2009-06-30 20,34
2009-06-30 21,14
2009-06-30 22,29
2009-06-30 23,23
2009-07-01 00,6
2009-07-01 01,7
2009-07-01 02,2
2009-07-01 03,1
2009-07-01 04,1
2009-07-01 05,1
2009-07-01 06,9
2009-07-01 07,11
2009-07-01 08,12
2009-07-01 09,18
2009-07-01 10,8
2009-07-01 11,18
2009-07-01 12,13
2009-07-01 13,23
2009-07-01 14,26
2009-07-01 15,21
2009-07-01 16,20
2009-07-01 17,32
2009-07-01 18,29
2009-07-01 19,19
2009-07-01 20,28
2009-07-01 21,25
2009-07-01 22,12
2009-07-01 23,21
2009-07-02 00,10
2009-07-02 01,6
2009-07-02 02,3
2009-07-02 03,12
2009-07-02 04,3
2009-07-02 05,6
2009-07-02 06,15
2009-07-02 07,16
2009-07-02 08,27
2009-07-02 09,15
2009-07-02 10,22
2009-07-02 11,19
2009-07-02 12,25
2009-07-02 13,22
2009-07-02 14,20
2009-07-02 15,27
2009-07-02 16,19
2009-07-02 17,25
2009-07-02 18,24
2009-07-02 19,36
2009-07-02 20,24
2009-07-02 21,21
2009-07-02 22,20
2009-07-02 23,16
2009-07-03 00,21
2009-07-03 01,21
2009-07-03 02,12
2009-07-03 03,8
2009-07-03 04,11
2009-07-03 05,6
2009-07-03 06,5
2009-07-03 07,3
2009-07-03 08,6
2009-07-03 09,11
2009-07-03 10,22
2009-07-03 11,21
2009-07-03 12,11
2009-07-03 13,12
2009-07-03 14,17
2009-07-03 15,16
2009-07-03 16,22
2009-07-03 17,11
2009-07-03 18,24
2009-07-03 19,27
2009-07-03 20,9
2009-07-03 21,16
2009-07-03 22,21
2009-07-03 23,14
2009-07-04 00,13
2009-07-04 01,15
2009-07-04 02,13
2009-07-04 03,8
2009-07-04 04,3
2009-07-04 05,2
2009-07-04 06,3
2009-07-04 07,5
2009-07-04 08,10
2009-07-04 09,3
2009-07-04 10,8
2009-07-04 11,16
2009-07-04 12,17
2009-07-04 13,11
2009-07-04 14,17
2009-07-04 15,10
2009-07-04 16,17
2009-07-04 17,15
2009-07-04 18,13
2009-07-04 19,18
2009-07-04 20,17
2009-07-04 21,8
2009-07-04 22,17
2009-07-04 23,22
2009-07-05 00,11
2009-07-05 01,17
2009-07-05 02,16
2009-07-05 03,7
2009-07-05 04,6
2009-07-05 05,3
2009-07-05 06,3
2009-07-05 07,3
2009-07-05 08,6
2009-07-05 09,14
2009-07-05 10,6
2009-07-05 11,15
2009-07-05 12,8
2009-07-05 13,19
2009-07-05 14,10
2009-07-05 15,9
2009-07-05 16,17
2009-07-05 17,22
2009-07-05 18,18
2009-07-05 19,21
2009-07-05 20,12
2009-07-05 21,11
2009-07-05 22,13
2009-07-05 23,16
2009-07-06 00,10
2009-07-06 01,7
2009-07-06 02,4
2009-07-06 03,2
2009-07-06 04,6
2009-07-06 05,4
2009-07-06 06,11
2009-07-06 07,12
2009-07-06 08,12
2009-07-06 09,10
2009-07-06 10,18
2009-07-06 11,18
2009-07-06 12,12
2009-07-06 13,16
2009-07-06 14,23
2009-07-06 15,20
2009-07-06 16,14
2009-07-06 17,30
2009-07-06 18,23
2009-07-06 19,19
2009-07-06 20,18
2009-07-06 21,14
2009-07-06 22,20
2009-07-06 23,15
2009-07-07 00,14
2009-07-07 01,5
2009-07-07 02,3
2009-07-07 03,2
2009-07-07 04,2
2009-07-07 05,6
2009-07-07 06,13
2009-07-07 07,14
2009-07-07 08,32
2009-07-07 09,29
2009-07-07 10,8
2009-07-07 11,11
2009-07-07 12,29
2009-07-07 13,30
2009-07-07 14,22
2009-07-07 15,15
2009-07-07 16,17
2009-07-07 17,15
2009-07-07 18,19
2009-07-07 19,26
2009-07-07 20,31
2009-07-07 21,16
2009-07-07 22,17
2009-07-07 23,18
2009-07-08 00,9
2009-07-08 01,6
2009-07-08 02,10
2009-07-08 03,4
2009-07-08 04,2
2009-07-08 05,3
2009-07-08 06,7
2009-07-08 07,17
2009-07-08 08,23
2009-07-08 09,22
2009-07-08 10,19
2009-07-08 11,22
2009-07-08 12,23
2009-07-08 13,16
2009-07-08 14,12
2009-07-08 15,27
2009-07-08 16,20
2009-07-08 17,36
2009-07-08 18,26
2009-07-08 19,25
2009-07-08 20,17
2009-07-08 21,23
2009-07-08 22,28
2009-07-08 23,24
2009-07-09 00,23
2009-07-09 01,4
2009-07-09 02,7
2009-07-09 03,4
2009-07-09 04,1
2009-07-09 05,8
2009-07-09 06,9
2009-07-09 07,11
2009-07-09 08,26
2009-07-09 09,23
2009-07-09 10,26
2009-07-09 11,22
2009-07-09 12,22
2009-07-09 13,28
2009-07-09 14,16
2009-07-09 15,22
2009-07-09 16,18
2009-07-09 17,13
2009-07-09 18,37
2009-07-09 19,50
2009-07-09 20,24
2009-07-09 21,27
2009-07-09 22,25
2009-07-09 23,25
2009-07-10 00,20
2009-07-10 01,7
2009-07-10 02,14
2009-07-10 03,5
2009-07-10 04,2
2009-07-10 05,6
2009-07-10 06,9
2009-07-10 07,17
2009-07-10 08,32
2009-07-10 09,16
2009-07-10 10,28
2009-07-10 11,30
2009-07-10 12,25
2009-07-10 13,23
2009-07-10 14,18
2009-07-10 15,28
2009-07-10 16,23
2009-07-10 17,25
2009-07-10 18,33
2009-07-10 19,24
2009-07-10 20,24
2009-07-10 21,21
2009-07-10 22,26
2009-07-10 23,25
2009-07-11 00,23
2009-07-11 01,29
2009-07-11 02,18
2009-07-11 03,19
2009-07-11 04,16
2009-07-11 05,9
2009-07-11 06,2
2009-07-11 07,3
2009-07-11 08,12
2009-07-11 09,8
2009-07-11 10,23
2009-07-11 11,15
2009-07-11 12,17
2009-07-11 13,16
2009-07-11 14,14
2009-07-11 15,17
2009-07-11 16,20
2009-07-11 17,14
2009-07-11 18,19
2009-07-11 19,27
2009-07-11 20,20
2009-07-11 21,17
2009-07-11 22,27
2009-07-11 23,37
2009-07-12 00,32
2009-07-12 01,28
2009-07-12 02,19
2009-07-12 03,23
2009-07-12 04,6
2009-07-12 05,4
2009-07-12 06,5
2009-07-12 07,1
2009-07-12 08,8
2009-07-12 09,14
2009-07-12 10,15
2009-07-12 11,15
2009-07-12 12,11
2009-07-12 13,16
2009-07-12 14,27
2009-07-12 15,26
2009-07-12 16,18
2009-07-12 17,20
2009-07-12 18,14
2009-07-12 19,11
2009-07-12 20,19
2009-07-12 21,11
2009-07-12 22,13
2009-07-12 23,15
2009-07-13 00,7
2009-07-13 01,8
2009-07-13 02,2
2009-07-13 03,2
2009-07-13 04,1
2009-07-13 05,2
2009-07-13 06,18
2009-07-13 07,25
2009-07-13 08,25
2009-07-13 09,22
2009-07-13 10,17
2009-07-13 11,15
2009-07-13 12,15
2009-07-13 13,20
2009-07-13 14,26
2009-07-13 15,19
2009-07-13 16,10
2009-07-13 17,14
2009-07-13 18,25
2009-07-13 19,24
2009-07-13 20,28
2009-07-13 21,19
2009-07-13 22,22
2009-07-13 23,14
2009-07-14 00,9
2009-07-14 01,3
2009-07-14 02,3
2009-07-14 03,5
2009-07-14 04,1
2009-07-14 05,1
2009-07-14 06,7
2009-07-14 07,13
2009-07-14 08,12
2009-07-14 09,22
2009-07-14 10,18
2009-07-14 11,23
2009-07-14 12,16
2009-07-14 13,14
2009-07-14 14,28
2009-07-14 15,31
2009-07-14 16,13
2009-07-14 17,11
2009-07-14 18,34
2009-07-14 19,29
2009-07-14 20,30
2009-07-14 21,21
2009-07-14 22,23
2009-07-14 23,15
2009-07-15 00,11
2009-07-15 01,4
2009-07-15 02,1
2009-07-15 03,9
2009-07-15 04,2
2009-07-15 05,5
2009-07-15 06,6
2009-07-15 07,22
2009-07-15 08,27
2009-07-15 09,22
2009-07-15 10,27
2009-07-15 11,16
2009-07-15 12,19
2009-07-15 13,32
2009-07-15 14,17
2009-07-15 15,27
2009-07-15 16,34
2009-07-15 17,26
2009-07-15 18,21
2009-07-15 19,31
2009-07-15 20,18
2009-07-15 21,23
2009-07-15 22,23
2009-07-15 23,31
2009-07-16 00,14
2009-07-16 01,9
2009-07-16 02,4
2009-07-16 03,4
2009-07-16 04,2
2009-07-16 05,3
2009-07-16 06,7
2009-07-16 07,8
2009-07-16 08,23
2009-07-16 09,24
2009-07-16 10,22
2009-07-16 11,13
2009-07-16 12,13
2009-07-16 13,24
2009-07-16 14,22
2009-07-16 15,30
2009-07-16 16,14
2009-07-16 17,20
2009-07-16 18,32
2009-07-16 19,31
2009-07-16 20,33
2009-07-16 21,31
2009-07-16 22,33
2009-07-16 23,18
2009-07-17 00,28
2009-07-17 01,15
2009-07-17 02,13
2009-07-17 03,3
2009-07-17 04,3
2009-07-17 05,4
2009-07-17 06,13
2009-07-17 07,14
2009-07-17 08,27
2009-07-17 09,17
2009-07-17 10,29
2009-07-17 11,21
2009-07-17 12,25
2009-07-17 13,22
2009-07-17 14,18
2009-07-17 15,20
2009-07-17 16,14
2009-07-17 17,27
2009-07-17 18,26
2009-07-17 19,42
2009-07-17 20,35
2009-07-17 21,28
2009-07-17 22,29
2009-07-17 23,31
2009-07-18 00,21
2009-07-18 01,27
2009-07-18 02,14
2009-07-18 03,14
2009-07-18 04,6
2009-07-18 05,7
2009-07-18 06,3
2009-07-18 07,6
2009-07-18 08,10
2009-07-18 09,9
2009-07-18 10,21
2009-07-18 11,19
2009-07-18 12,22
2009-07-18 13,26
2009-07-18 14,16
2009-07-18 15,18
2009-07-18 16,21
2009-07-18 17,13
2009-07-18 18,16
2009-07-18 19,26
2009-07-18 20,18
2009-07-18 21,23
2009-07-18 22,21
2009-07-18 23,29
2009-07-19 00,28
2009-07-19 01,29
2009-07-19 02,16
2009-07-19 03,29
2009-07-19 04,12
2009-07-19 05,3
2009-07-19 06,4
2009-07-19 07,3
2009-07-19 08,8
2009-07-19 09,15
2009-07-19 10,15
2009-07-19 11,19
2009-07-19 12,11
2009-07-19 13,7
2009-07-19 14,22
2009-07-19 15,19
2009-07-19 16,13
2009-07-19 17,27
2009-07-19 18,18
2009-07-19 19,34
2009-07-19 20,14
2009-07-19 21,16
2009-07-19 22,23
2009-07-19 23,12
2009-07-20 00,14
2009-07-20 01,6
2009-07-20 02,4
2009-07-20 03,1
2009-07-20 04,1
2009-07-20 05,2
2009-07-20 06,11
2009-07-20 07,18
2009-07-20 08,27
2009-07-20 09,16
2009-07-20 10,22
2009-07-20 11,15
2009-07-20 12,18
2009-07-20 13,17
2009-07-20 14,19
2009-07-20 15,20
2009-07-20 16,9
2009-07-20 17,21
2009-07-20 18,23
2009-07-20 19,25
2009-07-20 20,19
2009-07-20 21,16
2009-07-20 22,12
2009-07-20 23,15
2009-07-21 00,7
2009-07-21 01,10
2009-07-21 02,4
2009-07-21 03,8
2009-07-21 04,3
2009-07-21 05,4
2009-07-21 06,19
2009-07-21 07,21
2009-07-21 08,31
2009-07-21 09,31
2009-07-21 10,22
2009-07-21 11,21
2009-07-21 12,21
2009-07-21 13,12
2009-07-21 14,34
2009-07-21 15,23
2009-07-21 16,19
2009-07-21 17,16
2009-07-21 18,30
2009-07-21 19,32
2009-07-21 20,41
2009-07-21 21,35
2009-07-21 22,10
2009-07-21 23,24
2009-07-22 00,19
2009-07-22 01,6
2009-07-22 02,6
2009-07-22 03,4
2009-07-22 04,1
2009-07-22 05,4
2009-07-22 06,13
2009-07-22 07,14
2009-07-22 08,32
2009-07-22 09,19
2009-07-22 10,20
2009-07-22 11,21
2009-07-22 12,12
2009-07-22 13,31
2009-07-22 14,25
2009-07-22 15,20
2009-07-22 16,26
2009-07-22 17,23
2009-07-22 18,24
2009-07-22 19,38
2009-07-22 20,48
2009-07-22 21,20
2009-07-22 22,20
2009-07-22 23,11
2009-07-23 00,23
2009-07-23 01,9
2009-07-23 02,7
2009-07-23 03,5
2009-07-23 04,2
2009-07-23 05,4
2009-07-23 06,10
2009-07-23 07,12
2009-07-23 08,33
2009-07-23 09,39
2009-07-23 10,22
2009-07-23 11,17
2009-07-23 12,31
2009-07-23 13,21
2009-07-23 14,20
2009-07-23 15,21
2009-07-23 16,29
2009-07-23 17,15
2009-07-23 18,23
2009-07-23 19,22
2009-07-23 20,30
2009-07-23 21,32
2009-07-23 22,32
2009-07-23 23,20
2009-07-24 00,19
2009-07-24 01,17
2009-07-24 02,9
2009-07-24 03,2
2009-07-24 04,6
2009-07-24 05,6
2009-07-24 06,12
2009-07-24 07,12
2009-07-24 08,20
2009-07-24 09,18
2009-07-24 10,25
2009-07-24 11,21
2009-07-24 12,23
2009-07-24 13,18
2009-07-24 14,17
2009-07-24 15,21
2009-07-24 16,17
2009-07-24 17,17
2009-07-24 18,21
2009-07-24 19,25
2009-07-24 20,32
2009-07-24 21,24
2009-07-24 22,22
2009-07-24 23,17
2009-07-25 00,37
2009-07-25 01,14
2009-07-25 02,22
2009-07-25 03,10
2009-07-25 04,18
2009-07-25 05,8
2009-07-25 06,7
2009-07-25 07,6
2009-07-25 08,4
2009-07-25 09,14
2009-07-25 10,16
2009-07-25 11,20
2009-07-25 12,17
2009-07-25 13,18
2009-07-25 14,23
2009-07-25 15,19
2009-07-25 16,21
2009-07-25 17,15
2009-07-25 18,28
2009-07-25 19,18
2009-07-25 20,26
2009-07-25 21,27
2009-07-25 22,21
2009-07-25 23,25
2009-07-26 00,19
2009-07-26 01,35
2009-07-26 02,23
2009-07-26 03,18
2009-07-26 04,14
2009-07-26 05,7
2009-07-26 06,5
2009-07-26 07,4
2009-07-26 08,1
2009-07-26 09,11
2009-07-26 10,12
2009-07-26 11,18
2009-07-26 12,13
2009-07-26 13,16
2009-07-26 14,16
2009-07-26 15,20
2009-07-26 16,20
2009-07-26 17,22
2009-07-26 18,22
2009-07-26 19,27
2009-07-26 20,17
2009-07-26 21,21
2009-07-26 22,17
2009-07-26 23,20
2009-07-27 00,10
2009-07-27 01,3
2009-07-27 02,3
2009-07-27 03,2
2009-07-27 04,6
2009-07-27 05,1
2009-07-27 06,4
2009-07-27 07,19
2009-07-27 08,26
2009-07-27 09,22
2009-07-27 10,17
2009-07-27 11,16
2009-07-27 12,24
2009-07-27 13,17
2009-07-27 14,29
2009-07-27 15,35
2009-07-27 16,11
2009-07-27 17,24
2009-07-27 18,23
2009-07-27 19,26
2009-07-27 20,24
2009-07-27 21,25
2009-07-27 22,24
2009-07-27 23,18
2009-07-28 00,14
2009-07-28 01,8
2009-07-28 02,3
2009-07-28 03,6
2009-07-28 04,2
2009-07-28 05,2
2009-07-28 06,12
2009-07-28 07,21
2009-07-28 08,30
2009-07-28 09,18
2009-07-28 10,19
2009-07-28 11,19
2009-07-28 12,27
2009-07-28 13,28
2009-07-28 14,26
2009-07-28 15,21
2009-07-28 16,14
2009-07-28 17,28
2009-07-28 18,28
2009-07-28 19,32
2009-07-28 20,25
2009-07-28 21,24
2009-07-28 22,28
2009-07-28 23,13
2009-07-29 00,7
2009-07-29 01,5
2009-07-29 02,7
2009-07-29 03,6
2009-07-29 04,1
2009-07-29 05,4
2009-07-29 06,9
2009-07-29 07,18
2009-07-29 08,35
2009-07-29 09,23
2009-07-29 10,22
2009-07-29 11,15
2009-07-29 12,27
2009-07-29 13,25
2009-07-29 14,12
2009-07-29 15,22
2009-07-29 16,8
2009-07-29 17,20
2009-07-29 18,22
2009-07-29 19,24
2009-07-29 20,28
2009-07-29 21,23
2009-07-29 22,24
2009-07-29 23,15
2009-07-30 00,16
2009-07-30 01,6
2009-07-30 02,6
2009-07-30 03,5
2009-07-30 04,7
2009-07-30 05,5
2009-07-30 06,7
2009-07-30 07,9
2009-07-30 08,18
2009-07-30 09,23
2009-07-30 10,15
2009-07-30 11,27
2009-07-30 12,34
2009-07-30 13,19
2009-07-30 14,14
2009-07-30 15,19
2009-07-30 16,22
2009-07-30 17,24
2009-07-30 18,30
2009-07-30 19,26
2009-07-30 20,34
2009-07-30 21,23
2009-07-30 22,30
2009-07-30 23,21
2009-07-31 00,27
2009-07-31 01,22
2009-07-31 02,10
2009-07-31 03,4
2009-07-31 04,3
2009-07-31 05,9
2009-07-31 06,4
2009-07-31 07,22
2009-07-31 08,35
2009-07-31 09,23
2009-07-31 10,22
2009-07-31 11,18
2009-07-31 12,16
2009-07-31 13,26
2009-07-31 14,29
2009-07-31 15,21
2009-07-31 16,17
2009-07-31 17,22
2009-07-31 18,28
2009-07-31 19,37
2009-07-31 20,26
2009-07-31 21,25
2009-07-31 22,22
2009-07-31 23,35
2009-08-01 00,32
2009-08-01 01,29
2009-08-01 02,25
2009-08-01 03,11
2009-08-01 04,10
2009-08-01 05,4
2009-08-01 06,4
2009-08-01 07,8
2009-08-01 08,5
2009-08-01 09,16
2009-08-01 10,22
2009-08-01 11,11
2009-08-01 12,23
2009-08-01 13,14
2009-08-01 14,9
2009-08-01 15,16
2009-08-01 16,14
2009-08-01 17,24
2009-08-01 18,20
2009-08-01 19,22
2009-08-01 20,24
2009-08-01 21,19
2009-08-01 22,38
2009-08-01 23,29
2009-08-02 00,43
2009-08-02 01,18
2009-08-02 02,14
2009-08-02 03,14
2009-08-02 04,11
2009-08-02 05,8
2009-08-02 06,2
2009-08-02 07,4
2009-08-02 08,6
2009-08-02 09,10
2009-08-02 10,17
2009-08-02 11,20
2009-08-02 12,19
2009-08-02 13,13
2009-08-02 14,27
2009-08-02 15,13
2009-08-02 16,29
2009-08-02 17,11
2009-08-02 18,26
2009-08-02 19,13
2009-08-02 20,12
2009-08-02 21,12
2009-08-02 22,12
2009-08-02 23,13
2009-08-03 00,12
2009-08-03 01,10
2009-08-03 02,3
2009-08-03 03,3
2009-08-03 04,4
2009-08-03 05,3
2009-08-03 06,9
2009-08-03 07,20
2009-08-03 08,21
2009-08-03 09,21
2009-08-03 10,20
2009-08-03 11,18
2009-08-03 12,21
2009-08-03 13,22
2009-08-03 14,22
2009-08-03 15,14
2009-08-03 16,8
2009-08-03 17,21
2009-08-03 18,36
2009-08-03 19,38
2009-08-03 20,30
2009-08-03 21,26
2009-08-03 22,18
2009-08-03 23,13
2009-08-04 00,6
2009-08-04 01,8
2009-08-04 02,2
2009-08-04 04,2
2009-08-04 05,2
2009-08-04 06,10
2009-08-04 07,11
2009-08-04 08,31
2009-08-04 09,30
2009-08-04 10,18
2009-08-04 11,22
2009-08-04 12,26
2009-08-04 13,19
2009-08-04 14,22
2009-08-04 15,31
2009-08-04 16,21
2009-08-04 17,25
2009-08-04 18,31
2009-08-04 19,37
2009-08-04 20,19
2009-08-04 21,21
2009-08-04 22,31
2009-08-04 23,11
2009-08-05 00,9
2009-08-05 01,11
2009-08-05 02,7
2009-08-05 03,6
2009-08-05 04,4
2009-08-05 05,5
2009-08-05 06,12
2009-08-05 07,20
2009-08-05 08,26
2009-08-05 09,33
2009-08-05 10,18
2009-08-05 11,14
2009-08-05 12,24
2009-08-05 13,19
2009-08-05 14,23
2009-08-05 15,29
2009-08-05 16,17
2009-08-05 17,21
2009-08-05 18,29
2009-08-05 19,23
2009-08-05 20,22
2009-08-05 21,30
2009-08-05 22,29
2009-08-05 23,23
2009-08-06 00,19
2009-08-06 01,16
2009-08-06 02,5
2009-08-06 03,6
2009-08-06 04,3
2009-08-06 05,3
2009-08-06 06,13
2009-08-06 07,19
2009-08-06 08,14
2009-08-06 09,16
2009-08-06 10,25
2009-08-06 11,32
2009-08-06 12,29
2009-08-06 13,21
2009-08-06 14,31
2009-08-06 15,16
2009-08-06 16,18
2009-08-06 17,27
2009-08-06 18,27
2009-08-06 19,44
2009-08-06 20,12
2009-08-06 21,32
2009-08-06 22,17
2009-08-06 23,28
2009-08-07 00,23
2009-08-07 01,20
2009-08-07 02,10
2009-08-07 03,4
2009-08-07 04,2
2009-08-07 05,6
2009-08-07 06,14
2009-08-07 07,17
2009-08-07 08,20
2009-08-07 09,21
2009-08-07 10,19
2009-08-07 11,24
2009-08-07 12,20
2009-08-07 13,19
2009-08-07 14,22
2009-08-07 15,18
2009-08-07 16,19
2009-08-07 17,13
2009-08-07 18,32
2009-08-07 19,40
2009-08-07 20,29
2009-08-07 21,29
2009-08-07 22,28
2009-08-07 23,24
2009-08-08 00,21
2009-08-08 01,22
2009-08-08 02,16
2009-08-08 03,18
2009-08-08 04,10
2009-08-08 05,3
2009-08-08 06,2
2009-08-08 07,5
2009-08-08 08,12
2009-08-08 09,7
2009-08-08 10,16
2009-08-08 11,12
2009-08-08 12,13
2009-08-08 13,20
2009-08-08 14,14
2009-08-08 15,14
2009-08-08 16,16
2009-08-08 17,17
2009-08-08 18,17
2009-08-08 19,18
2009-08-08 20,19
2009-08-08 21,25
2009-08-08 22,22
2009-08-08 23,16
2009-08-09 00,28
2009-08-09 01,25
2009-08-09 02,30
2009-08-09 03,15
2009-08-09 04,18
2009-08-09 05,1
2009-08-09 06,1
2009-08-09 07,3
2009-08-09 08,8
2009-08-09 09,11
2009-08-09 10,11
2009-08-09 11,8
2009-08-09 12,11
2009-08-09 13,16
2009-08-09 14,15
2009-08-09 15,27
2009-08-09 16,11
2009-08-09 17,19
2009-08-09 18,22
2009-08-09 19,17
2009-08-09 20,13
2009-08-09 21,16
2009-08-09 22,7
2009-08-09 23,13
2009-08-10 00,10
2009-08-10 01,6
2009-08-10 02,8
2009-08-10 03,2
2009-08-10 04,1
2009-08-10 05,3
2009-08-10 06,16
2009-08-10 07,19
2009-08-10 08,17
2009-08-10 09,17
2009-08-10 10,15
2009-08-10 11,18
2009-08-10 12,24
2009-08-10 13,19
2009-08-10 14,27
2009-08-10 15,26
2009-08-10 16,15
2009-08-10 17,38
2009-08-10 18,25
2009-08-10 19,14
2009-08-10 20,26
2009-08-10 21,20
2009-08-10 22,14
2009-08-10 23,17
